Frame Number, Timestamp
55805276, 21503884.016119
55805277, 21503892.315731
55805278, 21503900.649326
55805279, 21503909.114696
55805280, 21503918.550450
55805281, 21503926.075643
55805282, 21503934.553851
55805283, 21503943.066042
55805284, 21503950.558008
55805285, 21503958.944086
55805286, 21503967.226330
55805287, 21503975.642992
55805288, 21503983.875017
55805289, 21503993.078936
55805290, 21504000.869569
55805291, 21504009.052509
55805292, 21504017.165218
55805293, 21504025.716299
55805294, 21504033.780301
55805295, 21504042.009305
55805296, 21504050.437673
55805297, 21504059.068424
55805298, 21504069.160791
55805299, 21504075.875695
55805300, 21504084.143591
55805301, 21504092.158129
55805302, 21504100.868550
55805303, 21504109.042805
55805304, 21504117.256328
55805305, 21504125.561982
55805306, 21504134.053405
55805307, 21504142.328097
55805308, 21504150.979237
55805309, 21504159.130838
55805310, 21504167.583748
55805311, 21504175.629248
55805312, 21504184.589627
55805313, 21504192.593216
